PRIMARY_KEY,STATE,YEAR,ALTERNATIVE_KEY,ENROLL,,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,KINDERGARTEN_STUDENTS,KINDERGARTEN_TEACHERS,KINDERGARTEN_STUDENT_TEACHER_RATIO,ALL_STUDENTS,ALL_TEACHERS,ALL_STUDENT_TEACHER_RATIO,KINDERGARTEN_ALL_RATIO_DIFF,MEDIAN_INCOME,
2008_VIRGINIA,VIRGINIA,2008,2008_VIRGINIA,,,14768120,897627,5957786,7912707,15236306,8003167,4645375,555074,1528769,29987,89931,91133,92881,87177,735090,380787,1145864,,,,,89656,4187,21.41294483,1230857,71861,17.12830325,-4.284641577,72469,71861
2008_WASHINGTON,WASHINGTON,2008,2008_WASHINGTON,,,11195224,895642,6932500,3367082,11677666,5561706,3369299,501855,1797341,10995,73831,77999,78902,79916,619968,332224,963187,,,,,72165,2407,29.98130453,1030247,53960,19.09279096,-10.88851357,66210,53960
2008_WEST_VIRGINIA,WEST_VIRGINIA,2008,2008_WEST VIRGINIA,,,2965828,320529,1723068,922231,3068910,1667812,945152,190634,249687,13150,20919,20162,21268,18914,165408,83252,261810,,,,,21300,1087,19.59521619,282535,20306,13.91386782,-5.681348369,44420,20306
2008_WISCONSIN,WISCONSIN,2008,2008_WISCONSIN,,,10619354,629423,5221550,4768381,10545964,5619617,3294291,451721,666877,43161,60384,60319,62317,71799,485983,284222,813366,,,,,59590,3303,18.04117469,874633,58914,14.84592796,-3.195246727,59860,58914
2008_WYOMING,WYOMING,2008,2008_WYOMING,,,1602514,100207,846239,656068,1517325,703831,449989,43352,309892,452,7215,6608,6456,6111,52968,26526,79946,,,,,6891,364,18.93131868,86422,6915,12.4977585,-6.433560185,62359,6915
2009_ALABAMA,ALABAMA,2009,2009_ALABAMA,,,7186390,728795,4161103,2296492,7815467,3836398,2331552,561019,924956,7774,57019,59512,57027,48164,464601,219495,691870,227.9626504,268.5241203,216.2733559,267.5774737,56205,4702,11.95342407,745668,47818,15.59387678,3.640452708,46905,47818
2009_ALASKA,ALASKA,2009,2009_ALASKA,,,2158970,312667,1357747,488556,2396412,1129756,832783,70835,303165,2475,9804,10046,9626,9779,78545,40837,121857,237.2122843,283.0476628,211.1273683,256.1068616,9744,402,24.23880597,130662,7927,16.48315882,-7.755647146,72275,7927
2009_ARIZONA,ARIZONA,2009,2009_ARIZONA,,,8802515,1044140,3806064,3952311,9580393,4296503,2983729,455403,1312659,9175,84191,83686,82163,79283,666897,317397,993469,229.9911052,277.332282,209.9892695,267.1670297,87229,3275,26.63480916,1087817,54696,19.88841963,-6.746389532,53662,54696
2009_ARKANSAS,ARKANSAS,2009,2009_ARKANSAS,,,4753142,534510,3530487,688145,5017352,2417974,1492691,533057,409763,13504,38115,36479,35715,30567,292256,136213,441973,237.5405919,275.9995,216.1515814,269.5687297,37997,3414,11.12975981,478965,37162,12.88856897,1.758809156,42867,37162
2009_CALIFORNIA,CALIFORNIA,2009,2009_CALIFORNIA,,,73958896,9745250,40084244,24129402,74766086,35617964,21693675,3759373,8881265,71783,471058,465866,472856,478503,3717166,1997064,5786013,231.6749272,270.4485881,209.7624054,254.8952466,461063,21111,21.83994126,6322528,303647,20.82196761,-1.017973649,65858,303647
2009_COLORADO,COLORADO,2009,2009_COLORADO,,,8310673,560538,3634018,4116117,8682489,4108304,2708535,330128,1035058,29701,64190,62929,59129,58526,497487,240990,768178,243.13244,287.3729075,225.6966406,259.4494265,63985,3392,18.86350236,818443,48692,16.80857225,-2.054930108,65618,48692
2009_CONNECTICUT,CONNECTICUT,2009,2009_CONNECTICUT,,,9681268,403017,3606594,5671657,9323053,5054397,2805173,330685,763075,15689,39866,41510,42999,41029,334409,174004,524102,244.7177427,288.6085135,228.9721167,257.5952755,40684,1677,24.25998807,567198,48463,11.70373274,-12.55625533,76085,48463
2009_DELAWARE,DELAWARE,2009,2009_DELAWARE,,,1718993,109682,1047418,561893,1798244,877678,496383,80812,254460,755,9537,9672,9519,8317,77418,39091,117264,239.4905694,283.829473,225.5130868,258.0485802,9458,349,27.10028653,125430,8322,15.07209805,-12.02818848,61141,8322
2009_FLORIDA,FLORIDA,2009,2009_FLORIDA,,,26494500,2694566,9047586,14752348,28867429,13884278,8067350,1546420,4533913,51495,196057,199322,198245,172321,1603349,783621,2438465,241.9449094,279.3352641,225.6734073,265.5131199,193428,9859,19.61943402,2631020,186361,14.11786801,-5.501566011,53535,186361
2009_GEORGIA,GEORGIA,2009,2009_GEORGIA,,,17972839,1644548,7739086,8589205,19025136,10063924,5135180,837062,2712073,41940,131325,130091,124084,97779,1021486,472934,1536360,236.0295729,277.5611997,217.8481057,271.8101332,129336,7935,16.29943289,1655792,118839,13.93306911,-2.366363782,50848,118839
2009_HAWAII,HAWAII,2009,2009_HAWAII,,,2689758,392837,2205032,91889,2318671,1402305,718309,129473,68584,1547,15970,14249,12967,10621,109861,52630,164038,235.6797808,273.7586067,210.6164187,264.9989661,15475,632,24.48575949,179478,11295,15.89003984,-8.595719653,65289,11295
2009_IDAHO,IDAHO,2009,2009_IDAHO,,,2182273,218777,1459554,503942,2078446,1157633,646213,100576,111190,2646,21605,21337,21019,19250,170477,81571,254694,241.0428023,287.3052151,221.0229244,242.4904243,21516,598,35.97993311,275051,15148,18.15757856,-17.82235455,54881,15148
2009_ILLINOIS,ILLINOIS,2009,2009_ILLINOIS,,,26987426,3346509,7879160,15761757,27716187,13520105,8764971,932950,2884993,84727,148097,154405,155003,146476,1230889,640462,1956078,238.2856688,282.431417,219.16578,272.4593163,146969,5650,26.01221239,2119707,135704,15.62007752,-10.39213487,62028,135704
2009_INDIANA,INDIANA,2009,2009_INDIANA,,,12999357,1403839,5804809,5790709,11218398,5548292,3681825,476598,899628,12444,78224,79992,80983,72999,639931,316062,968437,242.6168096,286.8099779,222.6594808,264.3620409,76308,3855,19.79455253,1046147,62668,16.69347993,-3.101072603,51980,62668
2009_IOWA,IOWA,2009,2009_IOWA,,,5732319,431142,2545353,2755824,5732186,2914176,1615189,225983,672339,21804,38956,35225,35239,38685,280573,150509,452886,242.595644,284.1701786,221.4222981,260.2445245,38522,2645,14.56408318,487559,35961,13.55799338,-1.006089794,59507,35961
2009_KANSAS,KANSAS,2009,2009_KANSAS,,,5615208,378810,3291485,1944913,5827751,2883104,1578417,223951,958961,10509,36461,35782,34596,33522,282847,140240,433596,245.3086536,288.596403,223.9242133,254.7389799,36267,1674,21.66487455,471060,35883,13.12766491,-8.537209641,52463,35883
2009_KENTUCKY,KENTUCKY,2009,2009_KENTUCKY,,,6706922,719997,3870440,2116485,6831006,3468191,2050683,411529,720114,27909,51276,51027,49298,43097,405017,195515,628441,238.8359023,279.2842161,225.6062424,264.837185,50643,1209,41.88833747,670030,43451,15.42035856,-26.4679789,50054,43451
2009_LOUISIANA,LOUISIANA,2009,2009_LOUISIANA,,,7984550,1238259,3568903,3177388,8053960,4051985,2542723,408292,824390,29447,53763,59998,52818,38828,426673,181032,637152,229.4324555,272.3799067,207.4861372,264.5140023,52660,2596,20.28505393,684873,49377,13.87028374,-6.414770194,53303,49377
2009_MAINE,MAINE,2009,2009_MAINE,,,2623127,245063,1107152,1270912,2624504,1383650,857706,148378,108016,3783,13704,13769,14438,15246,111159,60579,175521,244.4557328,286.3614259,223.790428,265.6912406,13475,788,17.10025381,192935,15912,12.12512569,-4.975128116,55730,15912
2009_MARYLAND,MARYLAND,2009,2009_MARYLAND,,,13147931,694846,5697257,6755828,12757599,6899346,3984072,490336,961161,28626,61428,61183,62590,61273,491731,266627,786984,243.795041,288.3415653,226.0477839,264.888126,60530,3017,20.06297647,843861,58940,14.31728877,-5.745687698,75305,58940
2009_MASSACHUSETTS,MASSACHUSETTS,2009,2009_MASSACHUSETTS,,,15298022,1181681,5974489,8141852,15174814,8885949,4626112,456737,589413,27871,68369,71078,72093,67973,569489,290502,887862,252.2547897,298.8543466,233.7494631,266.7995193,68540,3336,20.54556355,958910,70398,13.62126765,-6.9242959,69658,70398
2009_MICHIGAN,MICHIGAN,2009,2009_MICHIGAN,,,19616665,2094714,10130740,7391211,19992550,9422685,6354021,865858,1280455,29850,126313,118702,121463,126181,948457,529531,1507838,236.2797197,278.2681682,218.2355503,266.8540198,124451,4152,29.97374759,1659921,94754,17.51821559,-12.455532,53961,94754
2009_MINNESOTA,MINNESOTA,2009,2009_MINNESOTA,,,10353784,575703,6590788,3187293,11193640,5815987,2712430,803017,1187008,13933,63111,60640,61281,74532,487617,272392,773942,249.4555342,294.4433201,223.3366618,253.329004,61982,2716,22.82106038,836048,53083,15.74982574,-7.071234638,65806,53083
2009_MISSISSIPPI,MISSISSIPPI,2009,2009_MISSISSIPPI,,,4392101,675576,2334363,1382162,4552756,2317710,1392119,275915,493773,3607,39148,39651,36577,28943,304201,137511,445319,227.2622608,265.0019582,210.5065175,267.7064996,38511,1933,19.92291774,491962,33358,14.74794652,-5.174971225,41154,33358
2009_MISSOURI,MISSOURI,2009,2009_MISSOURI,,,9472520,758650,3927189,4786681,10227305,5175127,3023041,535977,1120105,25584,69016,68730,67430,67254,543482,279900,848966,240.6843809,285.8080019,223.8423578,267.2980565,67690,3846,17.600104,917871,68015,13.49512608,-4.104977929,57217,68015
2009_MONTANA,MONTANA,2009,2009_MONTANA,,,1607935,195705,765177,647053,1622485,855803,509899,66973,158151,1209,10960,10499,10911,10563,85699,43939,130847,244.4007519,291.5429429,224.6517501,273.5892897,10802,678,15.93215339,141899,10467,13.55679755,-2.375355838,47442,10467
2009_NEBRASKA,NEBRASKA,2009,2009_NEBRASKA,,,3522481,297732,1182776,2041973,3523803,1887427,905681,144995,488293,11954,23577,21517,20834,22266,171329,88508,271791,238.7484634,284.2590935,222.5233073,261.89815,22790,1360,16.75735294,292590,22057,13.26517659,-3.492176353,58186,22057
2009_NEVADA,NEVADA,2009,2009_NEVADA,,,4442101,425133,2272415,1744553,4577881,2145779,1364083,142194,633545,3953,32038,33664,33291,25935,269058,123420,396431,235.1522739,274.1485417,211.140589,269.7398201,32188,922,34.91106291,433371,21993,19.70495158,-15.20611133,60344,21993
2009_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2009,2009_NEW HAMPSHIRE,,,2816162,146867,1002239,1667056,2757401,1546316,822081,74820,112359,2987,11969,14560,15517,15588,117812,64372,185171,251.0717526,292.3218172,229.1445204,251.3056546,10968,463,23.68898488,197934,15661,12.63865654,-11.05032835,75240,15661
2009_NEW_JERSEY,NEW_JERSEY,2009,2009_NEW JERSEY,,,26510413,1014556,10401527,15094330,26145334,13800343,8687138,952796,1499241,33937,95251,99911,100749,98733,802749,412848,1249534,246.5298698,292.6572271,229.3944864,266.8764602,93504,3349,27.91997611,1381420,114713,12.04240147,-15.87757464,75998,114713
2009_NEW_MEXICO,NEW_MEXICO,2009,2009_NEW MEXICO,,,3703477,519973,2615320,568184,3945515,1807514,1167618,132017,784529,7406,26266,25358,24126,20150,201671,99076,308153,230.0295892,269.7042538,207.6457308,270.393926,25680,1307,19.64804897,330245,22825,14.46856517,-5.179483797,51084,22825
2009_NEW_YORK,NEW_YORK,2009,2009_NEW YORK,,,55885116,3197833,25768345,26918938,57851481,35195372,14079990,1415237,5463718,51251,190741,193473,198690,188377,1550122,858087,2459460,240.6410988,282.5769154,224.3687488,267.0678566,187194,12720,14.71650943,2740592,217944,12.57475315,-2.141756286,58915,217944
2009_NORTH_CAROLINA,NORTH_CAROLINA,2009,2009_NORTH CAROLINA,,,15410564,1377661,8229140,5803763,14868070,7943541,3848021,751609,1647148,26688,104954,116876,109864,88983,921621,429596,1377905,243.7784601,284.3326353,219.2960459,253.8409544,117282,6581,17.82130375,1488645,109634,13.57831512,-4.242988632,49165,109634
2009_NORTH_DAKOTA,NORTH_DAKOTA,2009,2009_NORTH DAKOTA,,,1150142,160294,407374,582474,1137260,579830,310316,78735,95977,1285,7472,6547,7308,7637,55819,30497,87601,245.1895263,292.8424885,225.9674719,270.7481588,7217,468,15.42094017,94728,8181,11.57902457,-3.841915602,58749,8181
2009_OHIO,OHIO,2009,2009_OHIO,,,22779344,1531263,10226228,11021853,22427481,10734314,7347959,929409,2552105,29329,131114,133751,134169,118872,1064903,538951,1633183,243.6875529,285.5830138,224.5321781,272.8026339,130405,6023,21.65117051,1817163,112845,16.10317692,-5.547993589,53826,112845
2009_OKLAHOMA,OKLAHOMA,2009,2009_OKLAHOMA,,,6029807,768972,3014993,2245842,5941799,2836912,1895590,577867,568720,39784,51037,48457,45268,40046,384931,177366,602081,236.7809856,275.7119568,217.1906276,254.1291737,50497,2319,21.7753342,645108,46571,13.85213974,-7.923194452,53825,46571
2009_OREGON,OREGON,2009,2009_OREGON,,,6158756,656298,3117315,2385143,6715011,3291310,2121378,214699,803096,21143,40563,43059,43261,46088,342745,178388,542276,238.0323272,285.0368144,218.1423405,264.2880575,40556,1934,20.97001034,575393,30152,19.08307907,-1.886931275,57603,30152
2009_PENNSYLVANIA,PENNSYLVANIA,2009,2009_PENNSYLVANIA,,,26755585,1811141,9858461,15085983,27328680,12803821,7637090,1155635,2411908,15239,128947,132213,137072,140845,1055000,584316,1654555,243.5878732,288.3041689,223.6794399,259.5284866,126197,5291,23.85125685,1775029,129708,13.68480741,-10.16644944,56517,129708
2009_RHODE_ISLAND,RHODE_ISLAND,2009,2009_RHODE ISLAND,,,2179714,206225,765069,1208420,2171376,1224158,773039,90493,24161,2109,10254,10188,11275,10697,85821,46934,134864,238.7668591,277.9237194,222.7048852,269.2399849,9905,368,26.91576087,145342,11316,12.84393779,-14.07182308,60578,11316
2009_SOUTH_CAROLINA,SOUTH_CAROLINA,2009,2009_SOUTH CAROLINA,,,7669733,734602,3654658,3280473,8427391,3854229,2463391,398422,1318784,24425,53615,55671,52711,44364,434084,211019,669528,235.6683025,280.3808554,215.9422982,268.6782355,52468,2299,22.82209656,718113,49941,14.37922749,-8.442869075,48221,49941
2009_SOUTH_DAKOTA,SOUTH_DAKOTA,2009,2009_SOUTH DAKOTA,,,1258876,201889,412798,644189,1273527,645912,379946,56772,154459,1367,10560,9245,9251,8741,73818,37968,113153,242.0977898,290.6191277,222.1665928,259.495771,10315,467,22.08779443,126429,9244,13.67687148,-8.410922948,53764,9244
2009_TENNESSEE,TENNESSEE,2009,2009_TENNESSEE,,,8112895,870374,3800870,3441651,8611178,4809809,2480290,461464,652210,16506,76745,75052,71050,66366,593417,285881,895804,231.8254862,274.7618211,216.7378111,265.0892467,76156,4034,18.87853247,971950,64926,14.97011983,-3.908412645,47535,64926
2009_TEXAS,TEXAS,2009,2009_TEXAS,,,48087531,4913841,19708771,23464919,53575273,23895853,13799383,2289408,9297597,239030,369433,368175,346524,291130,2911885,1329862,4480777,240.4646237,286.6850767,218.8582724,270.7005367,362318,20492,17.68094866,4752148,327905,14.49245361,-3.188495056,55699,327905
2009_UTAH,UTAH,2009,2009_UTAH,,,4238943,535223,2224007,1479713,4419750,2169434,1008636,310325,821593,8225,47684,45610,40997,38995,357434,158243,523902,240.3187126,284.0682519,219.2041302,259.8855897,47046,1149,40.94516971,559778,23657,23.66225641,-17.2829133,68623,23657
2009_VERMONT,VERMONT,2009,2009_VERMONT,,,1683034,102453,1336424,244157,1661019,859433,489015,49100,64170,4837,6216,6237,6647,7328,51133,29265,85235,247.7672261,292.8660964,228.7357836,257.2741846,6192,376,16.46808511,93625,8766,10.68047,-5.787615109,61381,8766
2009_VIRGINIA,VIRGINIA,2009,2009_VIRGINIA,,,15251481,914507,6317714,8019260,15510318,8194237,4813706,574858,1418914,30600,92281,93708,92075,87839,741139,381320,1153059,243.0712969,286.069755,226.527568,270.0609902,89931,4221,21.30561478,1235795,71415,17.30441784,-4.001196944,70981,71415
2009_WASHINGTON,WASHINGTON,2009,2009_WASHINGTON,,,12025012,1385421,7146416,3493175,12240632,5984072,3464921,509407,1818982,11037,74547,78270,77206,83604,619803,329960,960800,242.2570912,288.7223756,221.3301104,260.9466762,73831,2574,28.68337218,1037018,54428,19.05302418,-9.630348005,70853,54428
2009_WEST_VIRGINIA,WEST_VIRGINIA,2009,2009_WEST VIRGINIA,,,3097212,355325,1793917,947970,3121728,1759397,994305,196984,157049,13894,21454,20790,20516,18688,164965,82349,261208,232.9831445,270.4157659,214.5202002,260.368795,20919,1064,19.66071429,282729,20209,13.99025187,-5.670462418,47504,20209
2009_WISCONSIN,WISCONSIN,2009,2009_WISCONSIN,,,10991081,1258519,4785070,4947492,10880480,5857285,3382519,473295,648807,47054,61094,61242,61748,71242,485288,279000,811342,243.5852535,288.1407262,220.1355406,265.5915771,60384,3342,18.06822262,873750,59401,14.70934833,-3.358874294,60112,59401
2009_WYOMING,WYOMING,2009,2009_WYOMING,,,1675761,108333,945765,621663,1658156,744877,482641,47165,372507,534,7406,6683,6606,6160,53885,26330,80749,242.0091957,286.104034,222.6521963,272.3051342,7215,397,18.17380353,87161,7000,12.45157143,-5.722232098,61559,7000
2010_ALABAMA,ALABAMA,2010,2010_ALABAMA,,,7281058,1134111,3800128,2346819,7647571,3900492,2308399,555539,729720,8179,57665,59117,57992,49719,467768,221940,697887,,,,,57019,4768,11.95868289,748889,47492,15.76874,3.810057112,47244,47492
2010_ALASKA,ALASKA,2010,2010_ALASKA,,,2230338,366970,1356673,506695,2371251,1151630,856333,71634,229874,2990,10120,9917,9622,9643,78880,40114,121984,,,,,9804,425,23.06823529,131661,8083.1,16.28842894,-6.77980635,66767,8083.1
2010_ARIZONA,ARIZONA,2010,2010_ARIZONA,,,8828122,1579806,3139588,4108728,8812967,4223152,2949514,400773,713810,8554,82860,82862,80636,81326,660440,319747,988741,,,,,84191,3030.52,27.78104088,1077831,51947.23,20.74857504,-7.032465833,54127,51947.23
2010_ARKANSAS,ARKANSAS,2010,2010_ARKANSAS,,,5069272,787738,3677112,604422,5520387,2521528,1595730,639753,595456,14059,37701,36873,36237,30330,293680,136156,443895,,,,,38115,3425,11.12846715,480559,37240,12.90437701,1.775909861,44536,37240
2010_CALIFORNIA,CALIFORNIA,2010,2010_CALIFORNIA,,,67356719,9715980,34173911,23466828,71227111,34657275,20704755,3556156,7150441,72404,468036,463691,476639,492545,3749960,1993538,5815902,,,,,471058,21467,21.94335492,6263438,316298.58,19.80229567,-2.141059251,62652,316298.58
2010_COLORADO,COLORADO,2010,2010_COLORADO,,,8793676,714230,3817875,4261571,8914338,4232076,2807231,330789,1011988,30593,65182,63819,59684,60899,505302,242239,778134,,,,,64190,3465.52,18.52247282,832368,49060.32,16.96621628,-1.556256536,69520,49060.32
2010_CONNECTICUT,CONNECTICUT,2010,2010_CONNECTICUT,,,9726922,818573,3238401,5669948,9542108,5242817,2768520,331600,823081,15921,39670,41155,42346,41381,331884,173071,520876,,,,,39866,1720.82,23.16686231,563968,43592.83,12.93717338,-10.22968893,76174,43592.83
2010_DELAWARE,DELAWARE,2010,2010_DELAWARE,,,1733458,180584,992422,560452,1758988,901200,499586,79328,192826,1626,9810,9797,9504,8464,78843,39124,119593,,,,,9537,372.5,25.60268456,126801,8639.58,14.67675512,-10.92592944,63727,8639.58
2010_FLORIDA,FLORIDA,2010,2010_FLORIDA,,,26231141,4200103,8216582,13814456,27267009,13869921,8069310,1573867,2944085,52779,197097,200682,201676,178315,1608622,784849,2446250,,,,,196057,9760.5,20.08677834,2634522,183827,14.3315291,-5.755249241,50860,183827
2010_GEORGIA,GEORGIA,2010,2010_GEORGIA,,,17839851,2598486,6739406,8501959,17834488,9841382,5059938,822517,1814143,42816,132008,131326,123794,100392,1027655,474588,1545059,,,,,131325,7396.4,17.75525932,1667685,115917.9,14.38677719,-3.368482122,50919,115917.9
2010_HAWAII,HAWAII,2010,2010_HAWAII,,,2564856,382400,2093300,89156,2215458,1321657,697833,123051,72917,1393,16028,13457,12567,10818,109990,51975,163358,,,,,15970,594.11,26.88054401,180196,11471.65,15.70794088,-11.17260313,68719,11471.65
2010_IDAHO,IDAHO,2010,2010_IDAHO,,,2177999,444112,1231537,502350,2098737,1159932,638912,100157,135181,1821,21144,21575,20588,19362,171179,81715,254715,,,,,21605,626.66,34.4764306,276299,15200.87,18.17652542,-16.29990518,54304,15200.87
2010_ILLINOIS,ILLINOIS,2010,2010_ILLINOIS,,,28253620,3809939,8696107,15747574,28560306,14668228,9146295,961079,1944264,78260,146225,153781,154293,146953,1230308,636861,1945429,,,,,148097,4887.27,30.30260248,2104175,138482.93,15.19447198,-15.10813049,58549,138482.93
2010_INDIANA,INDIANA,2010,2010_INDIANA,,,14023240,1477561,7342841,5202838,11502534,5746633,3696608,492877,929416,11652,76765,82387,79790,74836,640997,317818,970467,,,,,78224,3953,19.78851505,1046661,62258,16.81167079,-2.976844263,53253,62258
2010_IOWA,IOWA,2010,2010_IOWA,,,5744872,728361,2217889,2798622,5941449,2970150,1622316,226336,811476,27211,39306,35071,35263,37704,281595,147663,456469,,,,,38956,2645.24,14.72683008,491842,35842.15,13.7224469,-1.004383184,56573,35842.15
2010_KANSAS,KANSAS,2010,2010_KANSAS,,,5454128,673692,2860999,1919437,5979429,2837948,1529158,219287,1182167,17318,37023,35991,34220,33180,285250,139505,442073,,,,,36461,1689.8,21.57710972,474489,34700.1,13.67399518,-7.903114541,53155,34700.1
2010_KENTUCKY,KENTUCKY,2010,2010_KENTUCKY,,,6881951,1059915,3662243,2159793,7092071,3616584,2117063,416036,747498,24260,51091,51189,48525,43723,404656,192661,621577,,,,,51276,1207.2,42.47514911,680089,41980.96,16.19993921,-26.27520989,47442,41980.96
2010_LOUISIANA,LOUISIANA,2010,2010_LOUISIANA,,,8091029,1549575,3348043,3193411,8125021,4136550,2543542,402190,788979,29657,54276,58778,49523,38438,428333,184292,642282,,,,,53763,2346.87,22.90838436,690915,49646.1,13.91680313,-8.991581226,45359,49646.1
2010_MAINE,MAINE,2010,2010_MAINE,,,2721365,320917,1083913,1316535,2680693,1421800,874381,106653,157510,4247,13819,13728,14358,15315,110863,60148,175258,,,,,13704,840.6,16.30264097,189225,16331.4,11.58657555,-4.716065417,55321,16331.4
