Key,Value
2015_NORTH CAROLINA,99320.47
2014_NORTH CAROLINA,99326.62
2013_NORTH CAROLINA,98590.41
2012_NORTH CAROLINA,97308.09
2011_NORTH CAROLINA,98357.47
2010_NORTH CAROLINA,105036.39
2009_NORTH CAROLINA,109634.0
2008_NORTH CAROLINA,106562.0
2007_NORTH CAROLINA,112304.0
2006_NORTH CAROLINA,95664.0
2005_NORTH CAROLINA,92550.0
2004_NORTH CAROLINA,89988.0
2003_NORTH CAROLINA,87677.0
2002_NORTH CAROLINA,85684.0
2001_NORTH CAROLINA,83680.0
2000_NORTH CAROLINA,81914.0
1999_NORTH CAROLINA,79531.0
1998_NORTH CAROLINA,77785.0
1997_NORTH CAROLINA,75239.0
1996_NORTH CAROLINA,73201.0
1995_NORTH CAROLINA,71592.0
1994_NORTH CAROLINA,69421.0
1993_NORTH CAROLINA,66630.0
1992_NORTH CAROLINA,65326.0
1991_NORTH CAROLINA,64283.0
2018_NORTH DAKOTA,9283.52
2017_NORTH DAKOTA,9265.3
2016_NORTH DAKOTA,9194.74
2015_NORTH DAKOTA,9049.0
2014_NORTH DAKOTA,8805.41
2013_NORTH DAKOTA,8677.44
2012_NORTH DAKOTA,8525.02
2011_NORTH DAKOTA,8416.95
2010_NORTH DAKOTA,8365.6
2009_NORTH DAKOTA,8181.0
2008_NORTH DAKOTA,8068.0
2007_NORTH DAKOTA,8007.0
2006_NORTH DAKOTA,8003.0
2005_NORTH DAKOTA,8070.0
2004_NORTH DAKOTA,8037.0
2003_NORTH DAKOTA,8078.0
2002_NORTH DAKOTA,8035.0
2001_NORTH DAKOTA,8141.0
2000_NORTH DAKOTA,8150.0
1999_NORTH DAKOTA,7974.0
1998_NORTH DAKOTA,8070.0
1997_NORTH DAKOTA,7892.0
1996_NORTH DAKOTA,7501.0
1995_NORTH DAKOTA,7796.0
1994_NORTH DAKOTA,7755.0
1993_NORTH DAKOTA,7794.0
1992_NORTH DAKOTA,7733.0
1991_NORTH DAKOTA,7591.0
2018_OHIO,98912.16
2017_OHIO,102600.18
2016_OHIO,101741.9
2015_OHIO,106526.0
2014_OHIO,106010.29
2013_OHIO,105999.8
2012_OHIO,107971.68
2011_OHIO,109281.94
2010_OHIO,111377.53
2009_OHIO,112845.0
2008_OHIO,109766.0
2007_OHIO,110459.0
2006_OHIO,117982.0
2005_OHIO,118060.0
2004_OHIO,121735.0
2003_OHIO,125372.0
2002_OHIO,122115.0
2001_OHIO,118361.0
2000_OHIO,116200.0
1999_OHIO,113984.0
1998_OHIO,110761.0
1997_OHIO,108515.0
1996_OHIO,107347.0
1995_OHIO,109085.0
1994_OHIO,107444.0
1993_OHIO,106233.0
1992_OHIO,103372.0
1991_OHIO,103088.0
2018_OKLAHOMA,41596.76
2017_OKLAHOMA,41089.67
2016_OKLAHOMA,42452.42
2015_OKLAHOMA,42073.15
2014_OKLAHOMA,41982.6
2013_OKLAHOMA,41774.7
2012_OKLAHOMA,41349.4
2011_OKLAHOMA,41277.8
2010_OKLAHOMA,42614.6
2009_OKLAHOMA,46571.0
2008_OKLAHOMA,46709.0
2007_OKLAHOMA,42206.0
2006_OKLAHOMA,41833.0
2005_OKLAHOMA,40416.0
2004_OKLAHOMA,39253.0
2003_OKLAHOMA,40638.0
2002_OKLAHOMA,41632.0
2001_OKLAHOMA,41318.0
2000_OKLAHOMA,41498.0
1999_OKLAHOMA,40876.0
1998_OKLAHOMA,40215.0
1997_OKLAHOMA,39568.0
1996_OKLAHOMA,39364.0
1995_OKLAHOMA,39406.0
1994_OKLAHOMA,39031.0
1993_OKLAHOMA,38433.0
1992_OKLAHOMA,37650.0
1991_OKLAHOMA,37221.0
2018_OREGON,29909.17
2017_OREGON,29755.96
2016_OREGON,29086.1
2015_OREGON,27850.15
2014_OREGON,26733.39
2013_OREGON,26410.15
2012_OREGON,26790.98
2011_OREGON,28109.27
2010_OREGON,28768.01
2009_OREGON,30152.0
2008_OREGON,30013.0
2007_OREGON,29940.0
2006_OREGON,28346.0
2005_OREGON,27431.0
2004_OREGON,26732.0
2003_OREGON,27126.0
2002_OREGON,28262.0
2001_OREGON,28094.0
2000_OREGON,27803.0
1999_OREGON,27152.0
1998_OREGON,26935.0
1997_OREGON,26757.0
1996_OREGON,26680.0
1995_OREGON,26208.0
1994_OREGON,26488.0
1993_OREGON,26634.0
1992_OREGON,26745.0
1991_OREGON,26174.0
2018_PENNSYLVANIA,121917.67
2017_PENNSYLVANIA,122551.85
2016_PENNSYLVANIA,120892.6
2015_PENNSYLVANIA,122029.58
2014_PENNSYLVANIA,121329.77
2013_PENNSYLVANIA,123146.79
2012_PENNSYLVANIA,124645.61
2011_PENNSYLVANIA,129911.39
2010_PENNSYLVANIA,130983.79
2009_PENNSYLVANIA,129708.0
2008_PENNSYLVANIA,135234.0
2007_PENNSYLVANIA,123114.0
2006_PENNSYLVANIA,122397.0
2005_PENNSYLVANIA,121167.0
2004_PENNSYLVANIA,119889.0
2003_PENNSYLVANIA,118256.0
2002_PENNSYLVANIA,118470.0
2001_PENNSYLVANIA,116963.0
2000_PENNSYLVANIA,114525.0
1999_PENNSYLVANIA,111065.0
1998_PENNSYLVANIA,108014.0
1997_PENNSYLVANIA,106432.0
1996_PENNSYLVANIA,104921.0
1995_PENNSYLVANIA,102988.0
1994_PENNSYLVANIA,101301.0
1993_PENNSYLVANIA,100912.0
1992_PENNSYLVANIA,100475.0
1991_PENNSYLVANIA,100275.0
2018_RHODE ISLAND,10686.99
2017_RHODE ISLAND,10688.74
2016_RHODE ISLAND,10631.38
2015_RHODE ISLAND,9471.1
2014_RHODE ISLAND,9824.05
2013_RHODE ISLAND,9871.31
2012_RHODE ISLAND,11414.0
2011_RHODE ISLAND,11211.8
2010_RHODE ISLAND,11366.23
2009_RHODE ISLAND,11316.0
2008_RHODE ISLAND,11271.0
2007_RHODE ISLAND,11381.0
2006_RHODE ISLAND,14180.0
2005_RHODE ISLAND,11781.0
2004_RHODE ISLAND,11918.0
2003_RHODE ISLAND,11196.0
2002_RHODE ISLAND,11103.0
2001_RHODE ISLAND,10645.0
2000_RHODE ISLAND,11041.0
1999_RHODE ISLAND,11124.0
1998_RHODE ISLAND,10598.0
1997_RHODE ISLAND,10656.0
1996_RHODE ISLAND,10482.0
1995_RHODE ISLAND,10066.0
1994_RHODE ISLAND,9823.0
1993_RHODE ISLAND,10069.0
1992_RHODE ISLAND,9709.0
1991_RHODE ISLAND,9522.0
2018_SOUTH CAROLINA,52466.8
2017_SOUTH CAROLINA,50789.4
2016_SOUTH CAROLINA,50236.8
2015_SOUTH CAROLINA,49475.0
2014_SOUTH CAROLINA,48151.2
2013_SOUTH CAROLINA,48072.1
2012_SOUTH CAROLINA,46782.2
2011_SOUTH CAROLINA,45210.4
2010_SOUTH CAROLINA,46979.5
2009_SOUTH CAROLINA,49941.0
2008_SOUTH CAROLINA,47368.0
2007_SOUTH CAROLINA,49284.0
2006_SOUTH CAROLINA,48212.0
2005_SOUTH CAROLINA,46914.0
2004_SOUTH CAROLINA,45830.0
2003_SOUTH CAROLINA,46529.0
2002_SOUTH CAROLINA,46616.0
2001_SOUTH CAROLINA,45380.0
2000_SOUTH CAROLINA,45468.0
1999_SOUTH CAROLINA,43689.0
1998_SOUTH CAROLINA,42336.0
1997_SOUTH CAROLINA,41463.0
1996_SOUTH CAROLINA,39922.0
1995_SOUTH CAROLINA,39437.0
1994_SOUTH CAROLINA,38620.0
1993_SOUTH CAROLINA,37295.0
1992_SOUTH CAROLINA,37115.0
1991_SOUTH CAROLINA,36963.0
2018_SOUTH DAKOTA,9832.61
2017_SOUTH DAKOTA,9777.16
2016_SOUTH DAKOTA,9638.25
2015_SOUTH DAKOTA,9617.7
2014_SOUTH DAKOTA,9509.63
2013_SOUTH DAKOTA,9333.89
2012_SOUTH DAKOTA,9246.78
2011_SOUTH DAKOTA,9511.67
2010_SOUTH DAKOTA,9325.99
2009_SOUTH DAKOTA,9244.0
2008_SOUTH DAKOTA,9416.0
2007_SOUTH DAKOTA,9070.0
2006_SOUTH DAKOTA,9129.0
2005_SOUTH DAKOTA,9064.0
2004_SOUTH DAKOTA,9245.0
2003_SOUTH DAKOTA,9257.0
2002_SOUTH DAKOTA,9370.0
2001_SOUTH DAKOTA,9396.0
2000_SOUTH DAKOTA,9384.0
1999_SOUTH DAKOTA,9273.0
1998_SOUTH DAKOTA,9282.0
1997_SOUTH DAKOTA,9625.0
1996_SOUTH DAKOTA,9641.0
1995_SOUTH DAKOTA,9985.0
1994_SOUTH DAKOTA,9557.0
1993_SOUTH DAKOTA,8767.0
1992_SOUTH DAKOTA,8868.0
1991_SOUTH DAKOTA,8511.0
2018_TENNESSEE,64019.4
2017_TENNESSEE,64270.3
2016_TENNESSEE,66488.0
2015_TENNESSEE,65340.6
2014_TENNESSEE,65847.2
2013_TENNESSEE,66406.23
2012_TENNESSEE,66381.7
2011_TENNESSEE,66558.1
2010_TENNESSEE,65360.69
2009_TENNESSEE,64926.0
2008_TENNESSEE,64659.0
2007_TENNESSEE,62176.0
2006_TENNESSEE,59596.0
2005_TENNESSEE,60022.0
2004_TENNESSEE,59584.0
2003_TENNESSEE,58652.0
2002_TENNESSEE,58357.0
2001_TENNESSEE,57164.0
2000_TENNESSEE,60702.0
1999_TENNESSEE,59258.0
1998_TENNESSEE,54142.0
1997_TENNESSEE,54790.0
1996_TENNESSEE,53403.0
1995_TENNESSEE,47406.0
1994_TENNESSEE,46066.0
1993_TENNESSEE,43566.0
1992_TENNESSEE,43062.0
1991_TENNESSEE,43051.0
2018_TEXAS,356877.48
2017_TEXAS,352808.91
2016_TEXAS,347328.6
2015_TEXAS,342257.43
2014_TEXAS,334580.15
2013_TEXAS,327356.92
2012_TEXAS,324281.97
2011_TEXAS,334996.94
2010_TEXAS,333163.82
2009_TEXAS,327905.0
2008_TEXAS,321929.0
2007_TEXAS,311649.0
2006_TEXAS,302425.0
2005_TEXAS,294547.0
2004_TEXAS,289481.0
2003_TEXAS,288655.0
2002_TEXAS,282846.0
2001_TEXAS,274826.0
2000_TEXAS,267935.0
1999_TEXAS,259739.0
1998_TEXAS,254557.0
1997_TEXAS,247650.0
1996_TEXAS,240371.0
1995_TEXAS,234213.0
1994_TEXAS,224830.0
1993_TEXAS,219385.0
1992_TEXAS,219192.0
1991_TEXAS,219298.0
2018_UTAH,29211.6
2017_UTAH,28841.23
2016_UTAH,28347.7
2015_UTAH,27374.0
2014_UTAH,27246.92
2013_UTAH,26609.86
2012_UTAH,25969.65
2011_UTAH,25676.71
2010_UTAH,25615.06
2009_UTAH,23657.0
2008_UTAH,24336.0
2007_UTAH,23640.0
2006_UTAH,22993.0
2005_UTAH,22287.0
2004_UTAH,22147.0
2003_UTAH,22415.0
2002_UTAH,22211.0
2001_UTAH,22008.0
2000_UTAH,21832.0
1999_UTAH,21501.0
1998_UTAH,21115.0
1997_UTAH,19734.0
1996_UTAH,20039.0
1995_UTAH,19524.0
1994_UTAH,19053.0
1993_UTAH,19191.0
1992_UTAH,18305.0
1991_UTAH,17884.0
2018_VERMONT,8313.18
2017_VERMONT,8186.57
2016_VERMONT,8338.37
2015_VERMONT,8275.73
2014_VERMONT,8375.35
2013_VERMONT,8402.74
2012_VERMONT,8363.69
2011_VERMONT,8382.08
2010_VERMONT,8733.88
2009_VERMONT,8766.0
2008_VERMONT,8749.0
2007_VERMONT,8859.0
2006_VERMONT,8851.0
2005_VERMONT,8720.0
2004_VERMONT,8749.0
2003_VERMONT,8542.0
2002_VERMONT,8554.0
2001_VERMONT,8414.0
2000_VERMONT,8474.0
1999_VERMONT,8221.0
1998_VERMONT,7909.0
1997_VERMONT,7751.0
1996_VERMONT,7676.0
1995_VERMONT,7566.0
1994_VERMONT,7330.0
1993_VERMONT,7521.0
1992_VERMONT,7031.0
1991_VERMONT,7257.0
2018_VIRGINIA,85936.47
2017_VIRGINIA,91627.58
2016_VIRGINIA,90255.26
2015_VIRGINIA,89967.71
2014_VIRGINIA,90097.56
2013_VIRGINIA,89388.63
2012_VIRGINIA,90831.79
2011_VIRGINIA,70947.13
2010_VIRGINIA,70827.39
2009_VIRGINIA,71415.0
2008_VIRGINIA,71861.0
2007_VIRGINIA,79688.0
2006_VIRGINIA,103944.0
2005_VIRGINIA,93732.0
2004_VIRGINIA,90573.0
2003_VIRGINIA,99919.0
2002_VIRGINIA,89314.0
2001_VIRGINIA,86977.0
2000_VIRGINIA,85037.0
1999_VIRGINIA,79323.0
1998_VIRGINIA,77575.0
1997_VIRGINIA,74526.0
1996_VIRGINIA,74731.0
1995_VIRGINIA,72505.0
1994_VIRGINIA,70859.0
1993_VIRGINIA,68181.0
1992_VIRGINIA,64537.0
1991_VIRGINIA,63638.0
2018_WASHINGTON,60183.24
2017_WASHINGTON,58815.27
2016_WASHINGTON,57942.31
2015_WASHINGTON,59554.87
2014_WASHINGTON,54866.76
2013_WASHINGTON,53698.77
2012_WASHINGTON,53118.65
2011_WASHINGTON,53934.11
2010_WASHINGTON,53447.82
2009_WASHINGTON,54428.0
2008_WASHINGTON,53960.0
2007_WASHINGTON,53743.0
2006_WASHINGTON,53508.0
2005_WASHINGTON,53125.0
2004_WASHINGTON,52824.0
2003_WASHINGTON,52953.0
2002_WASHINGTON,52534.0
2001_WASHINGTON,51098.0
2000_WASHINGTON,50368.0
1999_WASHINGTON,49671.0
1998_WASHINGTON,49074.0
1997_WASHINGTON,48307.0
1996_WASHINGTON,46907.0
1995_WASHINGTON,46439.0
1994_WASHINGTON,45524.0
1993_WASHINGTON,44295.0
1992_WASHINGTON,42931.0
1991_WASHINGTON,41764.0
2018_WEST VIRGINIA,19238.61
2017_WEST VIRGINIA,19356.2
2016_WEST VIRGINIA,19664.32
2015_WEST VIRGINIA,20029.09
2014_WEST VIRGINIA,19978.02
2013_WEST VIRGINIA,20101.15
2012_WEST VIRGINIA,20247.47
2011_WEST VIRGINIA,20338.46
2010_WEST VIRGINIA,20298.84
2009_WEST VIRGINIA,20209.0
2008_WEST VIRGINIA,20306.0
2007_WEST VIRGINIA,19633.0
2006_WEST VIRGINIA,19940.0
2005_WEST VIRGINIA,19958.0
2004_WEST VIRGINIA,20020.0
2003_WEST VIRGINIA,20119.0
2002_WEST VIRGINIA,20139.0
2001_WEST VIRGINIA,20930.0
2000_WEST VIRGINIA,21082.0
1999_WEST VIRGINIA,20989.0
1998_WEST VIRGINIA,20947.0
1997_WEST VIRGINIA,20888.0
1996_WEST VIRGINIA,21073.0
1995_WEST VIRGINIA,21024.0
1994_WEST VIRGINIA,21029.0
1993_WEST VIRGINIA,20961.0
1992_WEST VIRGINIA,20997.0
1991_WEST VIRGINIA,21476.0
2018_WISCONSIN,58597.65
2017_WISCONSIN,59010.89
2016_WISCONSIN,58184.6
2015_WISCONSIN,58376.0
2014_WISCONSIN,57980.2
2013_WISCONSIN,57550.78
2012_WISCONSIN,56244.93
2011_WISCONSIN,57625.42
2010_WISCONSIN,58425.7
2009_WISCONSIN,59401.0
2008_WISCONSIN,58914.0
2007_WISCONSIN,59089.0
2006_WISCONSIN,60127.0
2005_WISCONSIN,60521.0
2004_WISCONSIN,58216.0
2003_WISCONSIN,60385.0
2002_WISCONSIN,63310.0
2001_WISCONSIN,60165.0
2000_WISCONSIN,60778.0
1999_WISCONSIN,61176.0
1998_WISCONSIN,55732.0
1997_WISCONSIN,54769.0
1996_WISCONSIN,55033.0
1995_WISCONSIN,54054.0
1994_WISCONSIN,52822.0
1993_WISCONSIN,53387.0
1992_WISCONSIN,52028.0
1991_WISCONSIN,49302.0
2018_WYOMING,7334.63
2017_WYOMING,7505.65
2016_WYOMING,7653.43
2015_WYOMING,7614.59
2014_WYOMING,7555.19
2013_WYOMING,7349.54
2012_WYOMING,7846.91
2011_WYOMING,7127.45
2010_WYOMING,7165.53
2009_WYOMING,7000.0
2008_WYOMING,6915.0
2007_WYOMING,6737.0
2006_WYOMING,6706.0
2005_WYOMING,6657.0
2004_WYOMING,6567.0
2003_WYOMING,6799.0
2002_WYOMING,6663.0
2001_WYOMING,6783.0
2000_WYOMING,6940.0
1999_WYOMING,6713.0
1998_WYOMING,6677.0
1997_WYOMING,6729.0
1996_WYOMING,6734.0
1995_WYOMING,6754.0
1994_WYOMING,6537.0
1993_WYOMING,5821.0
1992_WYOMING,6564.0
1991_WYOMING,6784.0
